DEBUG 2022-06-01 14:24:08,453 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/backends/base/base.py first seen with mtime 1653493233.568978
DEBUG 2022-06-01 14:24:08,453 autoreload File /usr/lib/python3.10/asyncio/base_events.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,453 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/files/utils.py first seen with mtime 1653493233.4471846
DEBUG 2022-06-01 14:24:08,453 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/template/utils.py first seen with mtime 1653493234.0386872
DEBUG 2022-06-01 14:24:08,453 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/dates.py first seen with mtime 1653493234.1244576
DEBUG 2022-06-01 14:24:08,454 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/views.py first seen with mtime 1652696963.9153233
DEBUG 2022-06-01 14:24:08,454 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/migrations/operations/special.py first seen with mtime 1653493233.6961522
DEBUG 2022-06-01 14:24:08,454 autoreload File /usr/lib/python3.10/email/encoders.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,454 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/auth/forms.py first seen with mtime 1653493227.8706012
DEBUG 2022-06-01 14:24:08,454 autoreload File /usr/lib/python3.10/email/charset.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,454 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/duration.py first seen with mtime 1653493234.1314392
DEBUG 2022-06-01 14:24:08,454 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admin/__init__.py first seen with mtime 1653493225.7346804
DEBUG 2022-06-01 14:24:08,455 autoreload File /usr/lib/python3.10/dis.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,455 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/aggregates.py first seen with mtime 1653493233.700168
DEBUG 2022-06-01 14:24:08,455 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/psycopg2/extras.py first seen with mtime 1653493208.610955
DEBUG 2022-06-01 14:24:08,455 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/checks/__init__.py first seen with mtime 1653493233.3993127
DEBUG 2022-06-01 14:24:08,455 autoreload File /usr/lib/python3.10/fnmatch.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,455 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/template/loader_tags.py first seen with mtime 1653493234.0327032
DEBUG 2022-06-01 14:24:08,455 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/itercompat.py first seen with mtime 1653493234.1483936
DEBUG 2022-06-01 14:24:08,455 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/metadata.py first seen with mtime 1652696962.7971478
DEBUG 2022-06-01 14:24:08,456 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/schemas/views.py first seen with mtime 1652696963.0626805
DEBUG 2022-06-01 14:24:08,456 autoreload File /usr/lib/python3.10/email/_encoded_words.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,456 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pytz/tzfile.py first seen with mtime 1652696946.6941955
DEBUG 2022-06-01 14:24:08,456 autoreload File /usr/lib/python3.10/email/errors.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,456 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/test/html.py first seen with mtime 1653493234.0805752
DEBUG 2022-06-01 14:24:08,456 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/authentication.py first seen with mtime 1652696963.8982809
DEBUG 2022-06-01 14:24:08,456 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/contenttypes/checks.py first seen with mtime 1653493228.4864504
DEBUG 2022-06-01 14:24:08,457 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/wsgi.py first seen with mtime 1653493233.3773708
DEBUG 2022-06-01 14:24:08,457 autoreload File /usr/lib/python3.10/urllib/response.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,457 autoreload File /usr/lib/python3.10/queue.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,457 autoreload File /usr/lib/python3.10/xml/dom/minidom.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,457 autoreload File /usr/lib/python3.10/unittest/suite.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,457 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/tokens.py first seen with mtime 1652696963.911334
DEBUG 2022-06-01 14:24:08,457 autoreload File /usr/lib/python3.10/http/server.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,457 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/postgres/validators.py first seen with mtime 1653493231.017562
DEBUG 2022-06-01 14:24:08,457 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/auth/views.py first seen with mtime 1653493227.8881104
DEBUG 2022-06-01 14:24:08,458 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/schemas/utils.py first seen with mtime 1652696963.060686
DEBUG 2022-06-01 14:24:08,458 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/utils/encoders.py first seen with mtime 1652696963.2822409
DEBUG 2022-06-01 14:24:08,458 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/signals.py first seen with mtime 1653493233.371387
DEBUG 2022-06-01 14:24:08,458 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admindocs/__init__.py first seen with mtime 1653493227.2851543
DEBUG 2022-06-01 14:24:08,458 autoreload File /usr/lib/python3.10/zipfile.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,458 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/conf/__init__.py first seen with mtime 1653493224.8715396
DEBUG 2022-06-01 14:24:08,458 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/autoreload.py first seen with mtime 1653493234.1114926
DEBUG 2022-06-01 14:24:08,459 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/permissions.py first seen with mtime 1652696962.8051577
DEBUG 2022-06-01 14:24:08,459 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/fields/files.py first seen with mtime 1653493233.7290897
DEBUG 2022-06-01 14:24:08,459 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/viewsets.py first seen with mtime 1652696962.8314812
DEBUG 2022-06-01 14:24:08,459 autoreload File /usr/lib/python3.10/asyncio/__init__.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,459 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1653493225.742659
DEBUG 2022-06-01 14:24:08,459 autoreload File /usr/lib/python3.10/encodings/__init__.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,459 autoreload File /usr/lib/python3.10/asyncio/futures.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,459 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1653493232.7879274
DEBUG 2022-06-01 14:24:08,460 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/asgiref/sync.py first seen with mtime 1652696948.1895628
DEBUG 2022-06-01 14:24:08,460 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/version.py first seen with mtime 1652696728.6716425
DEBUG 2022-06-01 14:24:08,460 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/__init__.py first seen with mtime 1652696962.7790828
DEBUG 2022-06-01 14:24:08,460 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/models.py first seen with mtime 1652696963.905262
DEBUG 2022-06-01 14:24:08,460 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pytz/__init__.py first seen with mtime 1652696946.6858644
DEBUG 2022-06-01 14:24:08,460 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/utils.py first seen with mtime 1652696728.6696382
DEBUG 2022-06-01 14:24:08,461 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1653493228.4914372
DEBUG 2022-06-01 14:24:08,461 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/token_blacklist/apps.py first seen with mtime 1652696964.0069833
DEBUG 2022-06-01 14:24:08,461 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/forms/boundfield.py first seen with mtime 1653493233.7798717
DEBUG 2022-06-01 14:24:08,461 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/utils/html.py first seen with mtime 1652696963.2872274
DEBUG 2022-06-01 14:24:08,461 autoreload File /usr/lib/python3.10/__future__.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,461 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/backends/base/client.py first seen with mtime 1653493233.5709732
DEBUG 2022-06-01 14:24:08,461 autoreload File /usr/lib/python3.10/glob.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,462 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/epic_event/users/apps.py first seen with mtime 1652697535.6577582
DEBUG 2022-06-01 14:24:08,462 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/handlers/wsgi.py first seen with mtime 1653493233.458155
DEBUG 2022-06-01 14:24:08,462 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/compat.py first seen with mtime 1652696963.90227
DEBUG 2022-06-01 14:24:08,462 autoreload File /usr/lib/python3.10/lib-dynload/termios.cpython-310-x86_64-linux-gnu.so first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,462 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/dateformat.py first seen with mtime 1653493234.12047
DEBUG 2022-06-01 14:24:08,462 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/formats.py first seen with mtime 1653493234.136426
DEBUG 2022-06-01 14:24:08,462 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/sqlparse/formatter.py first seen with mtime 1652696947.9343672
DEBUG 2022-06-01 14:24:08,463 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/template/context.py first seen with mtime 1653493234.0177433
DEBUG 2022-06-01 14:24:08,463 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admin/actions.py first seen with mtime 1653493225.736675
DEBUG 2022-06-01 14:24:08,463 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/psycopg2/_json.py first seen with mtime 1653493208.6169386
DEBUG 2022-06-01 14:24:08,463 autoreload File /usr/lib/python3.10/xml/dom/minicompat.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,463 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/auth/decorators.py first seen with mtime 1653493227.8686056
DEBUG 2022-06-01 14:24:08,463 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/_structures.py first seen with mtime 1652696728.6596494
DEBUG 2022-06-01 14:24:08,463 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1653493232.2018056
DEBUG 2022-06-01 14:24:08,463 autoreload File /usr/lib/python3.10/pprint.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,464 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/postgres/search.py first seen with mtime 1653493231.0115776
DEBUG 2022-06-01 14:24:08,464 autoreload File /usr/lib/python3.10/unittest/__init__.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,464 autoreload File /usr/lib/python3.10/asyncio/exceptions.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,464 autoreload File /usr/lib/python3.10/random.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,464 autoreload File /usr/lib/python3.10/encodings/utf_8.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,464 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/epic_event/epic_event/settings.py first seen with mtime 1654093442.2547257
DEBUG 2022-06-01 14:24:08,464 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1653493233.3225179
DEBUG 2022-06-01 14:24:08,464 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/utils/__init__.py first seen with mtime 1652696963.2792487
DEBUG 2022-06-01 14:24:08,465 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/exceptions.py first seen with mtime 1652696962.7901285
DEBUG 2022-06-01 14:24:08,465 autoreload File /usr/lib/python3.10/encodings/aliases.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,465 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pytz/exceptions.py first seen with mtime 1652696946.687859
DEBUG 2022-06-01 14:24:08,465 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/utils/serializer_helpers.py first seen with mtime 1652696963.2972012
DEBUG 2022-06-01 14:24:08,465 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/fields/mixins.py first seen with mtime 1653493233.73308
DEBUG 2022-06-01 14:24:08,465 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_simplejwt/serializers.py first seen with mtime 1652696963.9063468
DEBUG 2022-06-01 14:24:08,465 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/postgres/lookups.py first seen with mtime 1653493231.0075886
DEBUG 2022-06-01 14:24:08,465 autoreload File /usr/lib/python3.10/genericpath.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,466 autoreload File /usr/lib/python3.10/mimetypes.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,466 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/sqlparse/keywords.py first seen with mtime 1652696947.9364269
DEBUG 2022-06-01 14:24:08,466 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/sql/query.py first seen with mtime 1653493233.7679043
DEBUG 2022-06-01 14:24:08,466 autoreload File /usr/lib/python3.10/html/entities.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,466 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/serializers/python.py first seen with mtime 1653493233.5477283
DEBUG 2022-06-01 14:24:08,466 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/management/color.py first seen with mtime 1653493233.482975
DEBUG 2022-06-01 14:24:08,466 autoreload File /usr/lib/python3.10/wsgiref/headers.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,466 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/psycopg2/errors.py first seen with mtime 1653493208.6259148
DEBUG 2022-06-01 14:24:08,467 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1653493227.2791696
DEBUG 2022-06-01 14:24:08,467 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/hashable.py first seen with mtime 1653493234.140415
DEBUG 2022-06-01 14:24:08,467 autoreload File /usr/lib/python3.10/cgi.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,467 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/conf/urls/__init__.py first seen with mtime 1653493225.727699
DEBUG 2022-06-01 14:24:08,467 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework_nested/routers.py first seen with mtime 1652696963.791633
DEBUG 2022-06-01 14:24:08,467 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/query.py first seen with mtime 1653493233.7201147
DEBUG 2022-06-01 14:24:08,468 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/utils/representation.py first seen with mtime 1652696963.2962031
DEBUG 2022-06-01 14:24:08,468 autoreload File /usr/lib/python3.10/datetime.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,468 autoreload File /usr/lib/python3.10/email/mime/nonmultipart.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,468 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/request.py first seen with mtime 1652696962.8101444
DEBUG 2022-06-01 14:24:08,468 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/negotiation.py first seen with mtime 1652696962.800171
DEBUG 2022-06-01 14:24:08,468 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/utils/translation/trans_real.py first seen with mtime 1653493234.1823032
DEBUG 2022-06-01 14:24:08,468 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/postgres/fields/utils.py first seen with mtime 1653493231.042497
DEBUG 2022-06-01 14:24:08,468 autoreload File /usr/lib/python3.10/logging/handlers.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,469 autoreload File /usr/lib/python3.10/email/mime/multipart.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,469 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1653493233.3514402
DEBUG 2022-06-01 14:24:08,469 autoreload File /usr/lib/python3.10/types.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,469 autoreload File /usr/lib/python3.10/numbers.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,469 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/sessions/models.py first seen with mtime 1653493232.1968193
DEBUG 2022-06-01 14:24:08,469 autoreload File /usr/lib/python3.10/pathlib.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,469 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/pkg_resources/_vendor/packaging/specifiers.py first seen with mtime 1652696728.6656277
DEBUG 2022-06-01 14:24:08,470 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admin/decorators.py first seen with mtime 1653493225.7416606
DEBUG 2022-06-01 14:24:08,470 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/backends/postgresql/introspection.py first seen with mtime 1653493233.6403093
DEBUG 2022-06-01 14:24:08,470 autoreload File /usr/lib/python3.10/ipaddress.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,470 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/functions/datetime.py first seen with mtime 1653493233.750034
DEBUG 2022-06-01 14:24:08,470 autoreload File /usr/lib/python3.10/inspect.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,470 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/checks/model_checks.py first seen with mtime 1653493233.410283
DEBUG 2022-06-01 14:24:08,470 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/generics.py first seen with mtime 1652696962.7951155
DEBUG 2022-06-01 14:24:08,470 autoreload File /usr/lib/python3.10/gettext.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,471 autoreload File /usr/lib/python3.10/ntpath.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,471 autoreload File /usr/lib/python3.10/quopri.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,471 autoreload File /usr/lib/python3.10/asyncio/base_tasks.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,471 autoreload File /usr/lib/python3.10/ssl.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,471 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/urls/converters.py first seen with mtime 1653493234.0965326
DEBUG 2022-06-01 14:24:08,471 autoreload File /usr/lib/python3.10/_weakrefset.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,471 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/checks/templates.py first seen with mtime 1653493233.413275
DEBUG 2022-06-01 14:24:08,471 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/mail/utils.py first seen with mtime 1653493233.4641392
DEBUG 2022-06-01 14:24:08,471 autoreload File /usr/lib/python3.10/lib-dynload/_hashlib.cpython-310-x86_64-linux-gnu.so first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,472 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/checks/urls.py first seen with mtime 1653493233.4172647
DEBUG 2022-06-01 14:24:08,472 autoreload File /usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,472 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/rest_framework/renderers.py first seen with mtime 1652696962.8081493
DEBUG 2022-06-01 14:24:08,472 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/checks/database.py first seen with mtime 1653493233.4042997
DEBUG 2022-06-01 14:24:08,472 autoreload File /usr/lib/python3.10/socket.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,472 autoreload File /usr/lib/python3.10/_collections_abc.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,472 autoreload File /usr/lib/python3.10/asyncio/protocols.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,472 autoreload File /usr/lib/python3.10/lib-dynload/_json.cpython-310-x86_64-linux-gnu.so first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,472 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/db/models/functions/math.py first seen with mtime 1653493233.7520287
DEBUG 2022-06-01 14:24:08,473 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/admin/apps.py first seen with mtime 1653493225.7376716
DEBUG 2022-06-01 14:24:08,473 autoreload File /usr/lib/python3.10/_compat_pickle.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,473 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/servers/basehttp.py first seen with mtime 1653493233.5540164
DEBUG 2022-06-01 14:24:08,473 autoreload File /usr/lib/python3.10/socketserver.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,473 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/sqlparse/utils.py first seen with mtime 1652696947.9424114
DEBUG 2022-06-01 14:24:08,473 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/template/__init__.py first seen with mtime 1653493234.0127568
DEBUG 2022-06-01 14:24:08,473 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/views/i18n.py first seen with mtime 1653493234.1902814
DEBUG 2022-06-01 14:24:08,473 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/core/files/base.py first seen with mtime 1653493233.4322238
DEBUG 2022-06-01 14:24:08,474 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/template/base.py first seen with mtime 1653493234.0167463
DEBUG 2022-06-01 14:24:08,474 autoreload File /usr/lib/python3.10/_sitebuiltins.py first seen with mtime 1649439313.0
DEBUG 2022-06-01 14:24:08,474 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/apps/config.py first seen with mtime 1653493224.8665564
DEBUG 2022-06-01 14:24:08,474 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/auth/validators.py first seen with mtime 1653493227.8855605
DEBUG 2022-06-01 14:24:08,474 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/messages/__init__.py first seen with mtime 1653493230.9706879
DEBUG 2022-06-01 14:24:08,474 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1653493228.4844558
DEBUG 2022-06-01 14:24:08,475 autoreload File /mnt/c/Users/galatee/OpenClassroom/P12/.env/lib/python3.10/site-packages/django/contrib/postgres/fields/citext.py first seen with mtime 1653493231.0345163
